"code","campaign","no2","lat","lon"
"316125","facade",29.8,51.222970000000004,4.335863
"316128","facade",18.5,50.85094,3.417979
"316131","facade",19.0,51.254709999999996,5.548516
"316146","facade",17.4,51.08409,4.21087
"316182","facade",34.7,51.17103,4.400935
"316200","facade",17.3,50.92137,3.8163099999999996
"316224","facade",20.7,51.29432,4.782293
"316227","facade",23.2,51.218579999999996,3.6155160000000004
"316239","facade",30.9,51.223659999999995,4.314775
"316245","facade",16.5,50.92784,5.171627
"316260","facade",15.2,50.95183,4.186815
"316269","facade",21.1,51.14392,4.536105
"316284","facade",19.9,50.815940000000005,3.091387
"316290","facade",22.5,51.144059999999996,2.943237
"316293","facade",21.3,51.11352,2.641104
"316299","facade",17.3,50.80451,2.955349
"316302","facade",23.9,51.25614,2.9890209999999997
"316305","facade",23.2,51.302440000000004,3.14025
"316314","facade",17.4,50.94956,4.938804
"316320","facade",29.8,51.156259999999996,4.444351
"316338","facade",16.4,50.87402,3.3909589999999996
"316347","facade",18.2,51.049690000000005,3.1820459999999997
"316362","facade",22.3,50.88195,4.503065
"316365","facade",20.2,51.18138,4.591793
"316377","facade",15.6,50.80283,3.9346389999999998
"316380","facade",20.8,51.0165,3.262033
"316398","facade",23.5,50.87961,4.586958
"316401","facade",31.1,51.22595,2.9095020000000003
"316404","facade",19.8,51.12546,3.638988
"316416","facade",22.8,51.05355,3.759384
"316431","facade",26.3,50.787259999999996,3.9201050000000004
"316446","facade",17.2,50.8385,5.360069
"316452","facade",20.3,50.86758,3.8166629999999997
"316458","facade",33.8,50.896190000000004,4.1093589999999995
"316470","facade",17.9,51.2544470763212,4.08242115187541
"316476","facade",32.8,51.20064,4.418973
"316485","facade",20.9,51.0357,5.582562
"316488","facade",19.0,50.988440000000004,3.162032
"316491","facade",16.3,51.370090000000005,5.011798000000001
"316494","facade",22.5,51.31977,5.0992440000000006
"316503","facade",23.4,51.06602,5.087937999999999
"316530","facade",18.7,50.84243,2.800484
"316533","facade",16.9,50.97826,5.394344
"316542","facade",16.5,50.974766387339706,4.66950068533693
"316548","facade",27.3,51.297579999999996,4.70164
"316554","facade",16.6,51.32286,4.442876999999999
"316563","facade",18.3,51.18472,5.110735
"316575","facade",16.7,50.77763,4.606122
"316584","facade",20.2,50.867490000000004,5.499889
"316587","facade",26.0,51.15514,3.831985
"316590","facade",22.7,51.171859999999995,4.452436
"316593","facade",14.0,50.844229999999996,4.833621
"316596","facade",22.6,50.853190000000005,3.6011559999999996
"316602","facade",22.3,51.21692,3.415063
"316608","facade",67.3,50.8408,4.2261370000000005
"316632","facade",25.0,51.06293,4.459052
"316635","facade",22.5,50.974340000000005,4.465071
"316647","facade",15.9,51.14253,3.2967150000000003
"316653","facade",21.0,51.008109999999995,4.4935599999999996
"316659","facade",18.0,51.03808,4.541442
"316677","facade",32.1,51.11871,3.562021
"316680","facade",25.0,51.16774,4.460536
"316692","facade",25.7,51.06094,3.7554220000000003
"316695","facade",25.8,50.883491703258706,3.22710694666211
"316698","facade",17.2,51.33292,4.839731
"316704","facade",23.2,51.32043,5.086736
"316707","facade",26.9,51.07488,3.7324410000000006
"316740","facade",19.2,50.86521,5.631871
"316755","facade",26.2,50.99597,4.269541
"316767","facade",22.5,51.0588,4.215704
"316779","facade",24.0,51.27401,4.414739
"316785","facade",18.2,50.80877,5.66939
"316794","facade",22.0,50.849,3.205868
"316797","facade",21.2,50.81646,4.843255
"316803","facade",20.9,51.01631,3.652745
"316806","facade",32.5,51.1993,4.420496
"316812","facade",28.3,50.99559,3.3292610000000002
"316821","facade",24.3,50.872690000000006,4.663975
"316851","facade",22.5,51.178470000000004,3.9408760000000003
"316854","facade",24.3,50.94518,4.460067
"316860","facade",18.4,50.83752,4.760406
"316878","facade",18.4,51.036590000000004,2.86821
"316890","facade",26.7,50.84395,4.254737
"316893","facade",20.6,51.099909999999994,2.589834
"316902","facade",19.1,50.95963,4.451981
"316905","facade",19.3,51.32542,4.917403
"316917","facade",18.3,50.8531,2.858952
"316932","facade",27.2,51.0548,3.7288050000000004
"316935","facade",14.8,50.97381,5.072749
"316962","facade",23.2,51.12546,4.289907
"316965","facade",26.1,51.15975,4.668065
"316968","facade",17.7,50.81207,3.912836
"316974","facade",24.8,51.20953,2.882685
"316983","facade",28.5,51.19722,4.455516
"316986","facade",22.7,50.8527136212538,3.3300278823899103
"317001","facade",22.9,51.11318,4.333614
"317007","facade",18.7,50.937740000000005,3.107711
"317010","facade",18.6,51.34003,4.765417
"317031","facade",21.2,51.038759999999996,5.281613
"317049","facade",33.9,51.01995,4.477918
"317064","facade",21.0,51.268409999999996,5.088524
"317070","facade",18.1,50.82195,4.714129
"317073","facade",17.7,50.96286,4.7817419999999995
"317079","facade",24.0,51.05778,4.636282
"317082","facade",23.4,51.01749,5.392284
"317088","facade",25.8,50.982,5.536968
"317100","facade",16.4,51.2061,3.45994
"317106","facade",15.5,51.00602,5.107146
"317109","facade",23.2,50.96398,4.483618
"317118","facade",13.0,50.7512646182269,5.814249990264031
"317121","facade",19.1,50.89387,4.710697
"317130","facade",24.4,50.904090000000004,4.310168
"317136","facade",15.1,50.75905,5.379306
"317139","facade",26.6,51.0073,3.8874730000000004
"317151","facade",19.2,51.00161,4.146506
"317169","facade",17.0,50.99658,5.248721
"317172","facade",15.3,50.73211,4.391018
"317175","facade",24.7,50.82382,5.17695
"317181","facade",20.2,51.10528,4.4861699999999995
"317190","facade",24.7,51.00525,5.221923
"317199","facade",41.4,51.215109999999996,4.442058
"317208","facade",19.3,50.71594,4.196187
"317211","facade",16.7,51.056090000000005,4.66256
"317220","facade",21.8,50.757740000000005,3.853251
"317226","facade",25.9,51.17157,4.834997
"317229","facade",20.5,50.860820000000004,4.713764
"317238","facade",20.6,50.87085,4.150084
"317241","facade",14.5,50.97891,4.872626
"317250","facade",18.7,50.8211,4.539626999999999
"317253","facade",19.2,50.83578,3.255892
"317256","facade",19.6,51.30596,4.53262
"317286","facade",25.9,51.13834,4.385518
"317289","facade",28.3,51.08976,3.7263129999999998
"317295","facade",17.4,51.07809,4.710007
"317322","facade",15.1,51.27333,5.146269
"317325","facade",16.0,51.03267,5.5850040000000005
"317337","facade",19.7,50.85151,3.5974510000000004
"317340","facade",17.4,50.81651,4.033968
"317367","facade",17.7,50.80915,3.415176
"317373","facade",25.6,51.03777,3.752035
"317379","facade",17.4,51.22583,5.482684
"317385","facade",28.9,51.03463,4.488387
"317406","facade",28.3,51.11507,5.251964
"317421","facade",25.4,51.07023,3.458357
"317430","facade",17.4,51.32249,4.860796
"317442","facade",32.1,51.179840000000006,4.827788
"317445","facade",19.7,51.09323,3.117318
"317457","facade",20.1,51.08524,3.151407
"317475","facade",25.1,51.1762,4.434101999999999
"317484","facade",18.2,50.922740000000005,4.634263
"317490","facade",21.4,50.97983,2.748535
"317508","facade",17.3,50.98355,5.2915019999999995
"317520","facade",26.1,51.22348,2.910965
"317532","facade",19.5,50.95627,5.23104
"317544","facade",15.5,51.2409,5.122783
"317550","facade",17.8,51.18886,5.126329
"317556","facade",14.8,51.4644,5.068837
"317559","facade",22.0,50.77009,4.520742
"317565","facade",31.5,51.19924,4.444107
"317568","facade",14.7,50.9847,4.6991879999999995
"317577","facade",22.1,51.129220000000004,4.2513559999999995
"317580","facade",16.4,50.75205,5.087625
"317583","facade",17.4,50.97435,4.172041
"317604","facade",19.4,51.17111,3.8867
"317616","facade",23.2,51.08021636161679,3.6954743588876404
"317622","facade",26.0,51.04792,3.711526
"317625","facade",36.1,51.20095,4.39423
"317631","facade",21.3,51.34659,4.3337900000000005
"317634","facade",15.4,51.244,4.90413
"317664","facade",24.9,51.017509999999994,4.09865
"317673","facade",22.7,50.83757,3.172607
"317679","facade",21.0,50.86189,4.216258
"317688","facade",25.0,51.006859999999996,3.762344
"317691","facade",33.9,51.13477,4.562848000000001
"317700","facade",34.1,50.893809999999995,4.112227
"317703","facade",15.8,51.26205,4.666819
"317727","facade",15.8,50.72852,5.103762000000001
"317733","facade",28.4,51.223259999999996,4.284972
"317736","facade",16.9,50.988440000000004,5.413901
"317751","facade",19.1,50.94715,4.372751999999999
"317754","facade",19.4,50.93023,5.572255
"317766","facade",22.7,51.06514,3.7930300000000003
"317769","facade",16.6,51.18367,3.9604410000000003
"317793","facade",17.4,50.96209,5.510018
"317820","facade",21.3,51.47403,4.802235
"317823","facade",26.0,51.1763,4.453115
"317826","facade",18.1,50.928779999999996,5.5639970000000005
"317841","facade",21.1,50.883070000000004,4.746323
"317844","facade",38.4,51.187329999999996,4.386340000000001
"317865","facade",33.4,51.19464,4.4448739999999995
"317871","facade",19.7,51.15528,5.160406
"317886","facade",14.6,50.83079,4.83659
"317934","facade",33.1,51.16118,4.136851999999999
"317943","facade",28.2,51.16861,4.44597
"317946","facade",18.4,50.78455,3.4295699999999996
"317955","facade",20.6,51.02352,3.099968
"317958","facade",18.1,51.190670000000004,3.3235349999999997
"317961","facade",15.8,51.09691,5.502301
"317967","facade",14.7,51.0069,5.057164
"317973","facade",18.2,50.94689,4.454333
"317979","facade",17.9,50.93453,4.273016
"317982","facade",27.2,51.16896,4.153612
"317988","facade",21.1,50.9809,3.0700439999999998
"317991","facade",36.2,50.92566,4.0103800000000005
"317994","facade",17.7,51.09432,3.0992580000000003
"318009","facade",16.6,51.23442,4.551924
"318015","facade",28.1,51.02622,4.487411
"318018","facade",21.5,50.82645,3.258073
"318027","facade",16.7,50.82117,3.483599
"318051","facade",28.5,51.21707,4.264797
"318063","facade",18.8,51.04098,5.286783
"318075","facade",15.8,50.743790000000004,5.185566000000001
"318081","facade",22.7,50.87142,4.714422
"318084","facade",28.6,51.21951,4.119459
"318096","facade",25.1,50.79984,3.283788
"318099","facade",24.0,51.09466,5.787006
"318108","facade",17.0,50.89427,4.7755
"318114","facade",20.9,51.109140000000004,4.078466000000001
"318117","facade",20.5,51.034440000000004,3.6471400000000003
"318126","facade",17.4,51.11959,3.5524129999999996
"318138","facade",29.1,51.19689,4.453856
"318141","facade",20.1,50.93786,3.815237
"318144","facade",20.4,51.18663,3.402251
"318147","facade",37.4,51.198159999999994,4.449675
"318159","facade",34.2,51.21655,4.439781
"318162","facade",19.9,51.26758,4.531976
"318165","facade",24.1,51.17502,4.9866790000000005
"318168","facade",21.4,50.80984,3.303339
"318171","facade",24.3,51.42557,4.471824
"318174","facade",29.0,50.90798,4.351282
"318183","facade",15.4,50.93294,4.911068
"318186","facade",18.4,50.98213,2.747256
"318207","facade",15.5,51.009479999999996,4.10966
"318225","facade",21.6,51.15419,2.961783
"318237","facade",18.4,50.744113491439,4.5015794230880894
"318246","facade",16.8,50.84438,5.313786
"318252","facade",18.2,50.831140000000005,5.5510589999999995
"318261","facade",17.5,51.31476,4.85809
"318267","facade",14.5,50.9993,4.678318
"318270","facade",20.3,50.97533,5.66981
"318288","facade",21.3,50.987359999999995,3.736972
"318291","facade",21.4,51.06966,3.6884910000000004
"318294","facade",22.9,51.36988,4.483339
"318297","facade",23.3,50.84255,5.550547
"318312","facade",15.2,50.94258,4.875565
"318315","facade",30.2,50.98483,4.464339
"318318","facade",21.7,51.15149,4.4583260000000005
"318330","facade",16.9,50.79885,5.639279
"318342","facade",16.7,51.27422,5.092383
"318345","facade",16.6,51.22723,5.335903
"318348","facade",21.8,50.92895,4.457349
"318360","facade",22.8,51.08741,4.837389
"318369","facade",18.6,51.297780442131796,4.504282493005969
"318381","facade",21.5,50.96741,3.8660089999999996
"318396","facade",15.8,51.20762,5.3067779999999996
"318399","facade",17.3,51.23473,4.966912000000001
"318408","facade",18.2,51.29963,4.783054
"318420","facade",22.5,51.17607,4.736842
"318429","facade",27.6,51.19765,4.484805000000001
"318438","facade",18.5,50.87468,5.5127239999999995
"318444","facade",21.1,51.01043,4.385808
"318447","facade",19.7,51.17114,5.575861
"318450","facade",19.2,50.933,5.569326
"318456","facade",21.1,50.92001,3.98302
"318471","facade",15.9,50.93346,3.7536709999999998
"318495","facade",19.3,50.913999999999994,3.1047599999999997
"318501","facade",15.2,51.217420000000004,4.8735040000000005
"318513","facade",29.6,50.8416949119218,3.61058792370631
"318531","facade",21.3,50.77434,4.891598
"318534","facade",18.6,51.23039,5.434659
"318546","facade",17.0,51.09592,4.873273999999999
"318549","facade",30.2,50.8787,4.688356
"318555","facade",35.0,51.33214,4.365387999999999
"318558","facade",27.8,51.10399,4.411445
"318564","facade",20.1,50.847640000000006,4.728499
"318570","facade",29.1,51.0804,4.396316000000001
"318573","facade",18.9,51.000170000000004,5.596302
"318591","facade",27.0,51.079390000000004,4.426878
"318594","facade",24.2,51.12424,4.3818980000000005
"318597","facade",18.1,50.97041,4.695169
"318600","facade",34.2,51.134859999999996,4.571003
"318603","facade",15.7,50.8218,4.069502
"318606","facade",38.5,51.13449,4.571219
"318609","facade",16.3,50.8469849308365,4.10135954787388
"318618","facade",19.9,51.08168,3.67982
"318621","facade",16.0,50.9762,5.020236
"318627","facade",20.0,51.24126,4.8232919999999995
"318636","facade",26.5,50.867797708912896,4.66286640257439
"318645","facade",17.5,51.09191,5.128239
"318648","facade",17.0,51.03253,5.321059
"318657","facade",16.1,50.75399,5.077833
"318672","facade",19.4,50.88697,3.755731
"318684","facade",27.9,51.30565,4.403099
"318699","facade",31.7,50.86271,4.762543
"318705","facade",36.3,51.21174,4.399908
"318717","facade",18.7,51.317440000000005,4.947957
"318729","facade",23.2,51.33195,4.368364
"318732","facade",24.9,50.9798,3.724476
"318735","facade",24.3,51.315329999999996,4.942883
"318738","facade",22.2,51.30665,4.402572
"318747","facade",14.9,50.88058,3.95099
"318756","facade",19.6,51.33465,4.3694489999999995
"318768","facade",17.8,51.03112,5.242217
"318783","facade",30.0,50.93802,4.329791999999999
"318795","facade",23.7,51.35593,4.692344
"318801","facade",29.4,51.170190000000005,4.358708999999999
"318804","facade",25.9,50.84352,3.256254
"318813","facade",15.8,50.85333,2.614591
"318828","facade",20.1,51.22605,3.75291
"318843","facade",44.4,51.037279999999996,3.7444330000000003
"318855","facade",24.1,50.9901861720069,5.05160492973432
"318867","facade",17.3,51.08928,4.734495
"318888","facade",19.4,51.23919,5.11412
"318897","facade",22.5,51.16002,2.970786
"318900","facade",16.7,51.01802,5.303545
"318903","facade",35.4,50.876509999999996,4.2842519999999995
"318906","facade",14.9,51.2632,4.933473
"318909","facade",25.4,51.13315,3.863754
"318912","facade",16.9,51.31749,4.925045
"318915","facade",16.5,50.79957,4.111882
"318933","facade",23.5,51.0981,4.239123
"318945","facade",19.0,51.02774,5.235227
"318963","facade",29.2,50.87907,4.219415000000001
"318966","facade",18.0,50.752101078410995,4.33374864148764
"318969","facade",21.6,50.80144,3.100516
"318975","facade",24.7,50.880320000000005,4.219231
"318981","facade",18.6,51.14365,3.8869599999999997
"318984","facade",17.0,51.24823,5.5380709999999995
"318993","facade",22.6,51.24581,4.486013
"318999","facade",24.5,51.14072,4.564602
"319008","facade",17.1,51.175990000000006,5.165624
"319011","facade",15.7,50.867509999999996,4.747922
"319026","facade",20.3,51.12735,3.647036
"319032","facade",21.2,51.079190000000004,3.76745
"319035","facade",19.2,51.22984,5.314113
"319038","facade",19.5,50.787209999999995,4.470068
"319050","facade",22.5,51.168479999999995,2.776654
"319065","facade",17.0,50.85758,3.881476
"319068","facade",24.9,51.2407,2.940393
"319071","facade",17.2,51.18512,5.520682
"319077","facade",31.8,51.15565,4.4492080000000005
"319086","facade",23.9,51.161770000000004,4.7459489999999995
"319098","facade",18.6,50.95961,3.5005230000000003
"319101","facade",26.4,51.10492,3.995853
"319104","facade",30.4,51.035109999999996,4.4852099999999995
"319119","facade",19.8,50.9209,3.3338400000000004
"319122","facade",18.4,50.928329999999995,3.850621
"319125","facade",17.9,50.72853,4.031146
"319128","facade",29.3,51.12435,3.006951
"319149","facade",17.7,51.0092,4.663125
"319152","facade",25.1,50.92413,4.694935
"319155","facade",39.8,51.09972,4.7308959999999995
"319158","facade",20.7,51.22303,3.749312
"319224","facade",24.6,50.91675,4.051655
"319230","facade",23.5,50.999190000000006,3.744793
"319251","facade",27.3,50.93547,3.131113
"319254","facade",18.9,51.229820000000004,3.249861
"319260","facade",24.7,50.87872,4.550356
"319263","facade",29.2,50.88422,4.698189
"319266","facade",20.5,50.852090000000004,4.672841
"319275","facade",17.8,50.9373,3.133156
"319293","facade",23.2,51.174440000000004,4.4675650000000005
"319305","facade",19.0,50.90116,3.323408
"319311","facade",16.0,50.82609,4.836779
"319326","facade",19.8,50.8616,4.192531
"319329","facade",18.2,50.96475,5.359839
"319335","facade",30.2,51.30559,4.433423
"319344","facade",17.2,51.04014,5.151012000000001
"319359","facade",17.3,51.03622,3.220998
"319362","facade",16.9,51.05968,5.274515
"319371","facade",18.6,51.08226,2.88327
"319374","facade",14.9,50.84088,5.299677
"319377","facade",24.5,51.02592,3.70497
"319395","facade",20.5,51.45408,4.444918
"319404","facade",25.0,51.33059,4.962943
"319413","facade",21.5,51.08907,3.610934
"319419","facade",19.0,51.24488,4.506254
"319434","facade",27.5,51.12879,2.747979
"319455","facade",23.6,50.88949,5.4269739999999995
"319458","facade",20.7,51.07448,3.1091740000000003
"319461","facade",30.0,50.92973,5.349919
"319470","facade",19.9,51.12766,2.6786790000000003
"319476","facade",44.6,51.21338,4.439274
"319485","facade",18.7,51.314209999999996,4.4211480000000005
"319503","facade",19.4,50.8938,3.855772
"319530","facade",22.2,51.27413,4.443594999999999
"319593","facade",23.2,51.02844,4.465627
"319596","facade",20.3,51.078829999999996,4.318721
"319599","facade",25.3,51.03518,3.612011
"319608","facade",15.4,51.191109999999995,5.08343
"319614","facade",21.1,50.92945,5.323524
"319617","facade",29.6,50.99795,3.341456
"319620","facade",21.6,50.95928,4.632305000000001
"319623","facade",26.2,51.1279603577164,3.3335929913322597
"319626","facade",36.9,50.90525,4.438178
"319638","facade",19.3,51.00073,3.4880519999999997
"319641","facade",22.6,50.86967,4.172181
"319644","facade",24.0,50.84806,3.2820419999999997
"319647","facade",16.8,50.89496,3.014288
"319650","facade",22.8,51.03759,4.676414
"319653","facade",29.8,51.12604,4.440469
"319659","facade",24.9,50.8884,4.754019
"319662","facade",20.5,50.96368,5.703714
"319665","facade",28.5,50.77745,5.447264
"319671","facade",33.9,50.92511,3.978999
"319707","facade",16.9,51.17422,4.994405
"319716","facade",27.7,51.11801,3.684737
"319734","facade",19.0,51.32966,4.386622
"319746","facade",27.8,50.936440000000005,4.041652
"319755","facade",24.5,51.22498,3.235627
"319758","facade",38.7,51.21268,4.435238
"319767","facade",17.1,51.104209999999995,4.743881
"319770","facade",17.4,51.20947,4.910063
"319773","facade",21.1,51.15765,2.983349
"319776","facade",16.9,51.01795,4.545128
"319779","facade",26.9,51.07696,3.730115
"319782","facade",16.6,51.08917,3.3565949999999996
"319788","facade",18.6,50.94895,4.139272
"319791","facade",22.9,50.81834,3.275616
"319797","facade",20.9,50.969440000000006,4.328639
"319815","facade",15.9,51.22531,5.421196
"319830","facade",15.1,51.18018,4.8086910000000005
"319854","facade",20.1,51.02118,2.860788
"319863","facade",26.5,51.19939,4.328469
"319872","facade",21.2,50.77844,3.280419
"319887","facade",24.3,50.86833,4.701543
"319899","facade",15.8,51.32781,5.003468
"319914","facade",35.8,51.03006,4.465413
"319941","facade",22.5,51.06694,4.974354
"319944","facade",16.5,50.93495,3.972165
"319956","facade",36.1,50.90735,4.340051
"319965","facade",25.2,51.058859999999996,3.6947389999999998
"319989","facade",23.5,51.14288,4.634167
"319992","facade",17.5,51.07484,4.065397
"319995","facade",38.0,51.2276493559396,4.52354670050189
"320007","facade",21.4,51.15132,2.724723
"320022","facade",12.8,51.25442,5.456492
"320037","facade",18.7,51.01854,3.390279
"320046","facade",29.4,50.9073123628237,4.433470454070401
"320058","facade",25.5,51.29246,4.5809120000000005
"320064","facade",21.3,51.21937,4.0425830000000005
"320067","facade",25.4,51.239940000000004,4.6965330000000005
"320073","facade",30.4,51.219159999999995,4.474265
"320082","facade",26.8,51.31606,3.139584
"320091","facade",15.1,50.99442,3.2054419999999997
"320094","facade",16.0,50.9258,5.559514
"320133","facade",22.9,51.047309999999996,4.3212209999999995
"320148","facade",25.5,51.07059,3.770374
"320175","facade",21.0,51.02581,3.129909
"320202","facade",18.2,51.13691,2.733125
"320208","facade",32.9,51.03586,3.7602620000000004
"320211","facade",28.0,50.870540000000005,3.8158529999999997
"320241","facade",16.5,50.801520000000004,3.818111
"320253","facade",19.5,51.045120000000004,4.77567
"320259","facade",27.6,50.87016,4.707954
"320271","facade",14.5,51.05611,5.051799
"320274","facade",18.5,50.99324,3.334739
"320277","facade",17.9,51.0170528273805,4.569074287054169
"320292","facade",20.9,51.24074,2.963565
"320295","facade",23.3,50.90787,4.667543
"320307","facade",18.4,50.786359999999995,5.481028
"320328","facade",23.6,50.84398,3.605752
"320355","facade",33.1,50.7879,3.127191
"320358","facade",40.0,50.98788,5.366988
"320370","facade",18.2,51.169959999999996,4.689985
"320409","facade",22.4,50.87701,4.712823
"320412","facade",19.6,51.1237949795799,3.56477050194323
"320415","facade",22.1,51.09856,4.564242
"320418","facade",17.2,50.85095,4.7282779999999995
"320421","facade",27.9,51.20244,4.456965
"320424","facade",23.9,51.04193,3.91224
"320433","facade",23.9,50.87208,4.181679
"320436","facade",17.0,50.93385,4.553857
"320439","facade",35.0,50.87089,3.8074879999999998
"320442","facade",15.2,50.90347,5.676413
"320454","facade",29.0,51.03839,4.4359980000000006
"320469","facade",20.2,51.2432,4.897022
"320487","facade",22.3,51.06009,3.6983669999999997
"320499","facade",42.8,51.20165,4.346801
"320505","facade",24.2,51.0813,3.6703080000000003
"320514","facade",31.7,50.8711,4.692849
"320526","facade",21.0,51.13882,5.595848999999999
"320535","facade",17.9,51.010670000000005,3.6029760000000004
"320604","facade",21.3,50.92688,4.369067
"320607","facade",17.3,50.879220000000004,4.738669
"320637","facade",22.2,51.14562,4.847091000000001
"320640","facade",18.1,51.16247,5.015743
"320646","facade",23.5,51.11865,3.7223940000000004
"320649","facade",29.6,50.9411,5.302757
"320673","facade",25.7,51.036840000000005,4.36595
"320679","facade",26.7,51.053740000000005,3.729687
"320685","facade",23.8,50.767990000000005,4.463722
"320697","facade",19.7,50.74893,3.608058
"320700","facade",16.6,50.79979,5.342446
"320703","facade",17.4,50.89038,4.740074
"320706","facade",29.5,51.080420000000004,3.7292410000000005
"320715","facade",46.1,51.20684,4.409842
"320718","facade",17.6,50.82519,5.642206
"320736","facade",33.9,51.22097,3.226713
"320745","facade",17.2,50.91984,5.335158
"320766","facade",16.5,51.27047,4.57169
"320790","facade",17.0,51.16766,5.138383999999999
"320799","facade",20.1,50.790890000000005,3.267024
"320814","facade",18.1,51.08303,4.135432
"320820","facade",16.8,50.785790000000006,5.557675
"320823","facade",18.2,51.07881,4.835008
"320829","facade",24.8,51.223890000000004,3.241326
"320835","facade",16.5,50.94771,5.667999999999999
"320847","facade",18.2,50.846740000000004,4.137453
"320868","facade",37.6,51.26328,4.55325
"320883","facade",20.2,51.02125,4.093991
"320910","facade",19.2,50.8634,4.097958
"320916","facade",22.7,51.05348,3.713279
"320925","facade",20.1,51.01873,4.082482
"320928","facade",38.0,50.77107,3.873746
"320937","facade",19.3,50.98856,4.091325
"320940","facade",21.5,51.2123,3.073826
"320943","facade",41.8,50.90527,3.52875
"320946","facade",21.5,50.99831,3.636268
"320949","facade",19.0,51.259440000000005,4.55293
"320955","facade",22.5,50.98745,3.670609
"320958","facade",20.8,50.85287,4.245991
"320970","facade",18.6,50.769380027294396,3.7812829215302
"320976","facade",18.9,50.86482,4.733415
"320979","facade",18.2,50.81542,3.572439
"320985","facade",21.0,50.91769,4.070179
"320997","facade",31.1,50.93549,4.741097
"321003","facade",19.5,51.34989,4.982173
"321012","facade",41.6,51.195859999999996,4.4245790000000005
"321015","facade",33.7,51.03492,3.7435690000000004
"321030","facade",24.0,50.91282,4.479605
"321033","facade",21.4,51.03022,3.8521690000000004
"321036","facade",21.8,50.98794,5.200786
"321042","facade",22.6,51.20158,2.966551
"321051","facade",25.8,51.30787,3.116269
"321072","facade",18.8,50.84972,3.446042
"321084","facade",15.8,50.69271,3.980917
"321096","facade",35.1,50.82485,3.232624
"321099","facade",19.7,51.0938,3.83753
"321111","facade",14.4,51.047109999999996,5.345571
"321123","facade",19.0,51.03714,4.534902
"321144","facade",26.7,50.98737,4.832196
"321150","facade",15.7,50.99452,4.660009
"321168","facade",18.3,51.12873,5.249114
"321171","facade",20.7,51.05699,2.6914029999999998
"321192","facade",15.0,50.85941,3.697747
"321207","facade",21.9,51.23198,2.968969
"321219","facade",22.1,50.730492612534796,4.29634384151685
"321222","facade",18.3,51.24364,4.99924
"321228","facade",40.9,51.209309999999995,4.435772
"321234","facade",24.1,50.96477,3.3282870000000004
"321240","facade",21.7,51.106120000000004,4.389305
"321261","facade",20.2,51.10902,3.616676
"321273","facade",23.3,50.82441,3.2756849999999997
"321276","facade",22.9,50.90095,4.560376
"321285","facade",21.4,50.982240000000004,3.1908279999999998
"321327","facade",23.0,50.87397,4.095238
"321330","facade",18.4,50.962759999999996,3.961921
"321333","facade",20.7,51.01403,2.718743
"321336","facade",19.0,50.943999999999996,3.189572
"321339","facade",21.0,50.79862,4.954643
"321345","facade",16.4,50.855779999999996,5.110119999999999
"321357","facade",18.2,50.84415,3.1564520000000003
"321366","facade",16.7,51.119440000000004,3.994079
"321378","facade",35.8,51.14192,4.381177
"321384","facade",34.9,51.220240000000004,4.279157
"321408","facade",24.9,51.27049,3.2113
"321420","facade",19.1,51.09601,2.590557
"321429","facade",24.0,50.935523458175105,3.15171088864735
"321432","facade",15.2,50.74069,3.9239800000000002
"321438","facade",18.7,50.8805,5.341044
"321441","facade",18.9,51.3187,4.52142
"321456","facade",24.3,51.00541,3.8803360000000002
"321459","facade",22.8,51.102740000000004,3.9973389999999998
"321465","facade",35.3,50.87628,4.690683
"321477","facade",23.1,51.19514,3.20355
"321480","facade",16.7,50.84814,5.480658
"321483","facade",15.9,51.26497,4.992185
"321489","facade",15.0,51.27652,4.7945
"321492","facade",19.4,50.97972,5.5278540000000005
"321498","facade",19.0,50.93157,4.134774
"321504","facade",18.5,50.72438,4.279482
"321507","facade",19.1,51.14591,4.48298
"321510","facade",16.8,50.90229,4.1643360000000005
"321528","facade",20.0,51.31905,4.573871
"321531","facade",23.0,51.04032,3.708182
"321537","facade",20.3,51.04108,3.6992809999999996
"321540","facade",23.9,51.236259999999994,2.960555
"321543","facade",22.8,51.017759999999996,3.713453
"321546","facade",30.1,51.00652,3.7113169999999998
"321564","facade",17.4,50.83475,4.920444
"321567","facade",24.3,51.16518,4.486192
"321576","facade",24.1,50.9699,5.50213
"321579","facade",19.5,50.91938,5.690053
"321582","facade",21.1,50.87355,4.727353
"321591","facade",21.6,50.9516161081796,5.26487012294323
"321624","facade",19.5,51.05969,4.630195
"321627","facade",26.7,50.93396,4.029896
"321636","facade",20.1,50.8847,4.594558
"321672","facade",30.6,50.93842,4.61992
"321687","facade",21.8,50.98578,5.360523000000001
"321693","facade",18.3,51.18658,5.106311
"321699","facade",19.4,50.93455,2.742236
"321705","facade",20.3,51.1414660302351,2.7162354331024403
"321711","facade",32.3,51.223440000000004,4.464188
"321723","facade",25.3,50.8274,4.7011709999999995
"321726","facade",15.9,50.88763,5.162268
"321738","facade",19.4,51.05011,3.638384
"321750","facade",17.5,50.95033,4.108308
"321753","facade",23.3,51.105940000000004,4.398546
"321759","facade",36.4,51.19193,4.434226
"321765","facade",16.5,51.4273,4.5207120000000005
"321774","facade",35.6,51.101440000000004,4.36868
"321798","facade",16.0,50.95552,5.232521
"321804","facade",16.1,51.13162,5.415661
"321813","facade",23.8,51.22558,3.74864
"321822","facade",25.4,51.30792,4.560729
"321837","facade",22.8,50.82396,3.3489050000000002
